"Id((-28697.768821419522) + (((-8.125611450837988e-2) * (Id(((x3)^(-1)) * ((x0)^(1))))) + (((2.9182232159494584e-5) * (Id((((x4)^(0)) * ((x0)^(1))) * ((x2)^(-1))))) + (((-851.222722583907) * (Tanh(((((x4)^(1)) * ((x2)^(-1))) * ((x0)^(-1))) * ((x3)^(0))))) + (((-3955.1492795763065) * (Sin((((x2)^(-1)) * ((x0)^(-1))) * ((x3)^(-1))))) + (((-825.0411651837187) * (Tanh((((x3)^(-1)) * ((x2)^(1))) * ((x4)^(0))))) + (((3408434.117116886) * (Tanh((((((x0)^(-1)) * ((x1)^(0))) * ((x4)^(1))) * ((x2)^(0))) * ((x3)^(-1))))) + (((13020.18976191286) * (Cos((x4)^(1)))) + (((-0.34233604401392004) * (Cos(((((x1)^(0)) * ((x0)^(1))) * ((x4)^(-1))) * ((x2)^(-1))))) + (((0.8267975158335641) * (Cos(((((x4)^(-1)) * ((x1)^(1))) * ((x2)^(0))) * ((x3)^(-1))))) + ((15810.362950045033) * (Tanh(((((x3)^(-1)) * ((x2)^(1))) * ((x0)^(1))) * ((x4)^(-1)))))))))))))))","[[-28697.768821419522,-8.125611450837988e-2,2.9182232159494584e-5,-851.222722583907,-3955.1492795763065,-825.0411651837187,3408434.117116886,13020.18976191286,-0.34233604401392004,0.8267975158335641,15810.362950045033]]","((-28697.768821419522) + (((-8.125611450837988e-2) * ((((x[:,3])**(-1)) * ((x[:,0])**(1))))) + (((2.9182232159494584e-5) * (((((x[:,4])**(0)) * ((x[:,0])**(1))) * ((x[:,2])**(-1))))) + (((-851.222722583907) * (np.tanh(((((x[:,4])**(1)) * ((x[:,2])**(-1))) * ((x[:,0])**(-1))) * ((x[:,3])**(0))))) + (((-3955.1492795763065) * (np.sin((((x[:,2])**(-1)) * ((x[:,0])**(-1))) * ((x[:,3])**(-1))))) + (((-825.0411651837187) * (np.tanh((((x[:,3])**(-1)) * ((x[:,2])**(1))) * ((x[:,4])**(0))))) + (((3408434.117116886) * (np.tanh((((((x[:,0])**(-1)) * ((x[:,1])**(0))) * ((x[:,4])**(1))) * ((x[:,2])**(0))) * ((x[:,3])**(-1))))) + (((13020.18976191286) * (np.cos((x[:,4])**(1)))) + (((-0.34233604401392004) * (np.cos(((((x[:,1])**(0)) * ((x[:,0])**(1))) * ((x[:,4])**(-1))) * ((x[:,2])**(-1))))) + (((0.8267975158335641) * (np.cos(((((x[:,4])**(-1)) * ((x[:,1])**(1))) * ((x[:,2])**(0))) * ((x[:,3])**(-1))))) + ((15810.362950045033) * (np.tanh(((((x[:,3])**(-1)) * ((x[:,2])**(1))) * ((x[:,0])**(1))) * ((x[:,4])**(-1)))))))))))))))"
"Exp(((4.864854702189016) + (((-1.7035855576104229) * (Sin(((((x1)^(1)) * ((x3)^(-1))) * ((x2)^(-1))) * ((x0)^(-1))))) + (((-8.128786874408545e-3) * (Id((((x4)^(1)) * ((x0)^(1))) * ((x2)^(1))))) + (((-3.8928793276361765e-8) * (Id(((((x0)^(1)) * ((x4)^(-1))) * ((x3)^(-1))) * ((x1)^(1))))) + (((-3.409144203206038e-3) * (Sin((x1)^(1)))) + (((5.700636611800647e-4) * (Sin(((((x0)^(-1)) * ((x4)^(-1))) * ((x3)^(1))) * ((x2)^(1))))) + (((7.912258809967598e-3) * (Id((((x1)^(1)) * ((x0)^(-1))) * ((x3)^(1))))) + (((-3.930710682926913e-3) * (Cos(((((x4)^(1)) * ((x1)^(1))) * ((x2)^(-1))) * ((x3)^(1))))) + ((-0.10278212314764196) * (Tanh((x2)^(1)))))))))))) / ((1.0) + ((-2.2553477744956252e-5) * (Id((((x4)^(-1)) * ((x0)^(-1))) * ((x3)^(1)))))))","[[4.864854702189016,-1.7035855576104229,-8.128786874408545e-3,-3.8928793276361765e-8,-3.409144203206038e-3,5.700636611800647e-4,7.912258809967598e-3,-3.930710682926913e-3,-0.10278212314764196,-2.2553477744956252e-5]]","np.exp(((4.864854702189016) + (((-1.7035855576104229) * (np.sin(((((x[:,1])**(1)) * ((x[:,3])**(-1))) * ((x[:,2])**(-1))) * ((x[:,0])**(-1))))) + (((-8.128786874408545e-3) * (((((x[:,4])**(1)) * ((x[:,0])**(1))) * ((x[:,2])**(1))))) + (((-3.8928793276361765e-8) * ((((((x[:,0])**(1)) * ((x[:,4])**(-1))) * ((x[:,3])**(-1))) * ((x[:,1])**(1))))) + (((-3.409144203206038e-3) * (np.sin((x[:,1])**(1)))) + (((5.700636611800647e-4) * (np.sin(((((x[:,0])**(-1)) * ((x[:,4])**(-1))) * ((x[:,3])**(1))) * ((x[:,2])**(1))))) + (((7.912258809967598e-3) * (((((x[:,1])**(1)) * ((x[:,0])**(-1))) * ((x[:,3])**(1))))) + (((-3.930710682926913e-3) * (np.cos(((((x[:,4])**(1)) * ((x[:,1])**(1))) * ((x[:,2])**(-1))) * ((x[:,3])**(1))))) + ((-0.10278212314764196) * (np.tanh((x[:,2])**(1)))))))))))) / ((1.0) + ((-2.2553477744956252e-5) * (((((x[:,4])**(-1)) * ((x[:,0])**(-1))) * ((x[:,3])**(1)))))))"
"Id((182.33373530327708) + (((24.5976811710826) * (Exp(((((x2)^(2)) * ((x1)^(2))) * ((x0)^(-2))) * ((x3)^(2))))) + (((-9.281126973561272e-8) * (Id(((((x3)^(2)) * ((x4)^(-1))) * ((x0)^(-1))) * ((x2)^(-3))))) + (((-2.1805014460555636) * (Log((((x3)^(1)) * ((x4)^(2))) * ((x2)^(3))))) + (((3.44409037556548) * (Log(((x0)^(-1)) * ((x2)^(1))))) + (((3215.322465875729) * (Exp(((((x1)^(3)) * ((x2)^(-3))) * ((x0)^(-3))) * ((x4)^(3))))) + (((-141.8745771545578) * (Id((((x2)^(-3)) * ((x0)^(-3))) * ((x1)^(1))))) + (((-0.6513928130162525) * (Cos((x1)^(2)))) + (((0.34261130374357185) * (Sin(((x3)^(-3)) * ((x4)^(-3))))) + (((72.12214031986855) * (Sqrt((x3)^(-1)))) + (((-3310.278888827718) * (Exp((x3)^(-2)))) + (((13.200664826477661) * (Sqrt((((x3)^(3)) * ((x0)^(-1))) * ((x4)^(3))))) + ((0.16822344440011716) * (Id((x3)^(1))))))))))))))))","[[182.33373530327708,24.5976811710826,-9.281126973561272e-8,-2.1805014460555636,3.44409037556548,3215.322465875729,-141.8745771545578,-0.6513928130162525,0.34261130374357185,72.12214031986855,-3310.278888827718,13.200664826477661,0.16822344440011716]]","((182.33373530327708) + (((24.5976811710826) * (np.exp(((((x[:,2])**(2)) * ((x[:,1])**(2))) * ((x[:,0])**(-2))) * ((x[:,3])**(2))))) + (((-9.281126973561272e-8) * ((((((x[:,3])**(2)) * ((x[:,4])**(-1))) * ((x[:,0])**(-1))) * ((x[:,2])**(-3))))) + (((-2.1805014460555636) * (np.log((((x[:,3])**(1)) * ((x[:,4])**(2))) * ((x[:,2])**(3))))) + (((3.44409037556548) * (np.log(((x[:,0])**(-1)) * ((x[:,2])**(1))))) + (((3215.322465875729) * (np.exp(((((x[:,1])**(3)) * ((x[:,2])**(-3))) * ((x[:,0])**(-3))) * ((x[:,4])**(3))))) + (((-141.8745771545578) * (((((x[:,2])**(-3)) * ((x[:,0])**(-3))) * ((x[:,1])**(1))))) + (((-0.6513928130162525) * (np.cos((x[:,1])**(2)))) + (((0.34261130374357185) * (np.sin(((x[:,3])**(-3)) * ((x[:,4])**(-3))))) + (((72.12214031986855) * (np.sqrt((x[:,3])**(-1)))) + (((-3310.278888827718) * (np.exp((x[:,3])**(-2)))) + (((13.200664826477661) * (np.sqrt((((x[:,3])**(3)) * ((x[:,0])**(-1))) * ((x[:,4])**(3))))) + ((0.16822344440011716) * (((x[:,3])**(1))))))))))))))))"
"Exp((-176.38222236279378) + (((181.2838532795291) * (Cos(((x0)^(-2)) * ((x2)^(-2))))) + (((-2.0783722799781e-3) * (Sin(((((x2)^(-1)) * ((x1)^(2))) * ((x0)^(3))) * ((x4)^(-2))))) + (((2.797583945943316e-3) * (Log((x0)^(-2)))) + (((-1.5492611364087156e-6) * (Sqrt((((x3)^(2)) * ((x4)^(2))) * ((x0)^(2))))) + (((-6.640502363954182e-4) * (Sqrt(((((x4)^(2)) * ((x3)^(-1))) * ((x0)^(3))) * ((x2)^(2))))) + (((-0.10244119711625554) * (Sin((x2)^(1)))) + ((-4.6946056753478945e-6) * (Id((((x1)^(3)) * ((x4)^(1))) * ((x2)^(-1))))))))))))","[[-176.38222236279378,181.2838532795291,-2.0783722799781e-3,2.797583945943316e-3,-1.5492611364087156e-6,-6.640502363954182e-4,-0.10244119711625554,-4.6946056753478945e-6]]","np.exp((-176.38222236279378) + (((181.2838532795291) * (np.cos(((x[:,0])**(-2)) * ((x[:,2])**(-2))))) + (((-2.0783722799781e-3) * (np.sin(((((x[:,2])**(-1)) * ((x[:,1])**(2))) * ((x[:,0])**(3))) * ((x[:,4])**(-2))))) + (((2.797583945943316e-3) * (np.log((x[:,0])**(-2)))) + (((-1.5492611364087156e-6) * (np.sqrt((((x[:,3])**(2)) * ((x[:,4])**(2))) * ((x[:,0])**(2))))) + (((-6.640502363954182e-4) * (np.sqrt(((((x[:,4])**(2)) * ((x[:,3])**(-1))) * ((x[:,0])**(3))) * ((x[:,2])**(2))))) + (((-0.10244119711625554) * (np.sin((x[:,2])**(1)))) + ((-4.6946056753478945e-6) * (((((x[:,1])**(3)) * ((x[:,4])**(1))) * ((x[:,2])**(-1))))))))))))"
"Exp(((4.809657485469125) + ((12558.373263996738) * (Id((((((x2)^(1)) * ((x4)^(-1))) * ((x3)^(-1))) * ((x0)^(-3))) * ((x1)^(2)))))) / ((1.0) + (((5.082459599190064e-11) * (Id((x0)^(2)))) + (((0.158158040959044) * (Id((((x0)^(-2)) * ((x4)^(-1))) * ((x3)^(1))))) + (((-5.824798410073335e-4) * (Sin((x4)^(-1)))) + (((3.57963324576957e-3) * (Log(((((x0)^(2)) * ((x2)^(1))) * ((x3)^(-1))) * ((x4)^(2))))) + ((-2.35421523488976e-11) * (Id((((((x3)^(-3)) * ((x1)^(2))) * ((x4)^(1))) * ((x0)^(2))) * ((x2)^(-3)))))))))))","[[4.809657485469125,12558.373263996738,5.082459599190064e-11,0.158158040959044,-5.824798410073335e-4,3.57963324576957e-3,-2.35421523488976e-11]]","np.exp(((4.809657485469125) + ((12558.373263996738) * (((((((x[:,2])**(1)) * ((x[:,4])**(-1))) * ((x[:,3])**(-1))) * ((x[:,0])**(-3))) * ((x[:,1])**(2)))))) / ((1.0) + (((5.082459599190064e-11) * (((x[:,0])**(2)))) + (((0.158158040959044) * (((((x[:,0])**(-2)) * ((x[:,4])**(-1))) * ((x[:,3])**(1))))) + (((-5.824798410073335e-4) * (np.sin((x[:,4])**(-1)))) + (((3.57963324576957e-3) * (np.log(((((x[:,0])**(2)) * ((x[:,2])**(1))) * ((x[:,3])**(-1))) * ((x[:,4])**(2))))) + ((-2.35421523488976e-11) * (((((((x[:,3])**(-3)) * ((x[:,1])**(2))) * ((x[:,4])**(1))) * ((x[:,0])**(2))) * ((x[:,2])**(-3)))))))))))"
"Id((-5.0117545955851614e8) + (((-1.514729949432636e-3) * (Sqrt(((x2)^(1)) * ((x0)^(2))))) + (((0.5105828330587077) * (Sin((x2)^(-3)))) + (((-1.0988184517334545) * (Log(((((x2)^(1)) * ((x0)^(3))) * ((x3)^(-2))) * ((x4)^(2))))) + (((-0.25889667734173294) * (Sin(((x3)^(3)) * ((x1)^(2))))) + (((3.698495645137534e-2) * (Cos((x1)^(3)))) + (((-292.70245310852) * (Sqrt((((((x0)^(-3)) * ((x3)^(-2))) * ((x1)^(1))) * ((x4)^(-1))) * ((x2)^(-3))))) + ((5.011755885748401e8) * (Cos((x4)^(3)))))))))))","[[-5.0117545955851614e8,-1.514729949432636e-3,0.5105828330587077,-1.0988184517334545,-0.25889667734173294,3.698495645137534e-2,-292.70245310852,5.011755885748401e8]]","((-5.0117545955851614e8) + (((-1.514729949432636e-3) * (np.sqrt(((x[:,2])**(1)) * ((x[:,0])**(2))))) + (((0.5105828330587077) * (np.sin((x[:,2])**(-3)))) + (((-1.0988184517334545) * (np.log(((((x[:,2])**(1)) * ((x[:,0])**(3))) * ((x[:,3])**(-2))) * ((x[:,4])**(2))))) + (((-0.25889667734173294) * (np.sin(((x[:,3])**(3)) * ((x[:,1])**(2))))) + (((3.698495645137534e-2) * (np.cos((x[:,1])**(3)))) + (((-292.70245310852) * (np.sqrt((((((x[:,0])**(-3)) * ((x[:,3])**(-2))) * ((x[:,1])**(1))) * ((x[:,4])**(-1))) * ((x[:,2])**(-3))))) + ((5.011755885748401e8) * (np.cos((x[:,4])**(3)))))))))))"
"Id((-1565056.0751175878) + (((-191212.94085519857) * (Sin(((((x4)^(1)) * ((x3)^(-1))) * ((x0)^(-1))) * ((x2)^(-1))))) + (((-270.4633496534353) * (Sqrt(((x0)^(-2)) * ((x4)^(-1))))) + (((-0.2765352544344104) * (Sin((x4)^(-3)))) + (((7.854585086219945e-3) * (Sin(((((x2)^(-3)) * ((x1)^(2))) * ((x0)^(-3))) * ((x4)^(-1))))) + (((3.174394968062958) * (Tanh(((x4)^(-1)) * ((x3)^(-2))))) + (((1565195.4438655595) * (Cos((x4)^(2)))) + (((0.4087065999840931) * (Cos(((x1)^(1)) * ((x0)^(1))))) + ((-2.166561890620347) * (Log(((((x2)^(2)) * ((x0)^(3))) * ((x4)^(1))) * ((x3)^(-2)))))))))))))","[[-1565056.0751175878,-191212.94085519857,-270.4633496534353,-0.2765352544344104,7.854585086219945e-3,3.174394968062958,1565195.4438655595,0.4087065999840931,-2.166561890620347]]","((-1565056.0751175878) + (((-191212.94085519857) * (np.sin(((((x[:,4])**(1)) * ((x[:,3])**(-1))) * ((x[:,0])**(-1))) * ((x[:,2])**(-1))))) + (((-270.4633496534353) * (np.sqrt(((x[:,0])**(-2)) * ((x[:,4])**(-1))))) + (((-0.2765352544344104) * (np.sin((x[:,4])**(-3)))) + (((7.854585086219945e-3) * (np.sin(((((x[:,2])**(-3)) * ((x[:,1])**(2))) * ((x[:,0])**(-3))) * ((x[:,4])**(-1))))) + (((3.174394968062958) * (np.tanh(((x[:,4])**(-1)) * ((x[:,3])**(-2))))) + (((1565195.4438655595) * (np.cos((x[:,4])**(2)))) + (((0.4087065999840931) * (np.cos(((x[:,1])**(1)) * ((x[:,0])**(1))))) + ((-2.166561890620347) * (np.log(((((x[:,2])**(2)) * ((x[:,0])**(3))) * ((x[:,4])**(1))) * ((x[:,3])**(-2)))))))))))))"
"Id((112.9489075904208) + (((14.8418654855857) * (Tanh(((((x2)^(-3)) * ((x3)^(1))) * ((x4)^(-3))) * ((x0)^(-3))))) + (((0.13067465866584804) * (Cos((((((x1)^(3)) * ((x4)^(3))) * ((x0)^(2))) * ((x3)^(1))) * ((x2)^(2))))) + ((3.381657836408092e-2) * (Log(((((x2)^(-2)) * ((x0)^(-3))) * ((x4)^(2))) * ((x3)^(1))))))))","[[112.9489075904208,14.8418654855857,0.13067465866584804,3.381657836408092e-2]]","((112.9489075904208) + (((14.8418654855857) * (np.tanh(((((x[:,2])**(-3)) * ((x[:,3])**(1))) * ((x[:,4])**(-3))) * ((x[:,0])**(-3))))) + (((0.13067465866584804) * (np.cos((((((x[:,1])**(3)) * ((x[:,4])**(3))) * ((x[:,0])**(2))) * ((x[:,3])**(1))) * ((x[:,2])**(2))))) + ((3.381657836408092e-2) * (np.log(((((x[:,2])**(-2)) * ((x[:,0])**(-3))) * ((x[:,4])**(2))) * ((x[:,3])**(1))))))))"
"Id(((129.44247782637447) + (((-0.35497351441198965) * (Log((((x3)^(1)) * ((x0)^(3))) * ((x2)^(1))))) + ((10.462913922597036) * (Tanh(((((x2)^(-2)) * ((x4)^(-3))) * ((x3)^(-1))) * ((x0)^(-2))))))) / ((1.0) + ((1.4124494263158347) * (Sqrt((x3)^(-2))))))","[[129.44247782637447,-0.35497351441198965,10.462913922597036,1.4124494263158347]]","(((129.44247782637447) + (((-0.35497351441198965) * (np.log((((x[:,3])**(1)) * ((x[:,0])**(3))) * ((x[:,2])**(1))))) + ((10.462913922597036) * (np.tanh(((((x[:,2])**(-2)) * ((x[:,4])**(-3))) * ((x[:,3])**(-1))) * ((x[:,0])**(-2))))))) / ((1.0) + ((1.4124494263158347) * (np.sqrt((x[:,3])**(-2))))))"
"Id(((115.3189697949189) + (((1.941909559907873e-2) * (Sqrt((x1)^(3)))) + (((-2.455369566282414) * (Log((x4)^(1)))) + (((-1.9971489326582482e8) * (Sin((((x4)^(3)) * ((x3)^(-3))) * ((x1)^(1))))) + (((-0.19833389630654663) * (Sin((((x1)^(2)) * ((x3)^(3))) * ((x2)^(-1))))) + ((0.43528658120543806) * (Cos((((((x0)^(3)) * ((x3)^(2))) * ((x1)^(2))) * ((x2)^(-2))) * ((x4)^(2)))))))))) / ((1.0) + ((3.0182460015044086e-5) * (Sqrt(((x2)^(1)) * ((x0)^(2)))))))","[[115.3189697949189,1.941909559907873e-2,-2.455369566282414,-1.9971489326582482e8,-0.19833389630654663,0.43528658120543806,3.0182460015044086e-5]]","(((115.3189697949189) + (((1.941909559907873e-2) * (np.sqrt((x[:,1])**(3)))) + (((-2.455369566282414) * (np.log((x[:,4])**(1)))) + (((-1.9971489326582482e8) * (np.sin((((x[:,4])**(3)) * ((x[:,3])**(-3))) * ((x[:,1])**(1))))) + (((-0.19833389630654663) * (np.sin((((x[:,1])**(2)) * ((x[:,3])**(3))) * ((x[:,2])**(-1))))) + ((0.43528658120543806) * (np.cos((((((x[:,0])**(3)) * ((x[:,3])**(2))) * ((x[:,1])**(2))) * ((x[:,2])**(-2))) * ((x[:,4])**(2)))))))))) / ((1.0) + ((3.0182460015044086e-5) * (np.sqrt(((x[:,2])**(1)) * ((x[:,0])**(2)))))))"
"Id((-1.2104739844104202e7) + (((-1153.6526328645853) * (Tanh((((x0)^(1)) * ((x3)^(-3))) * ((x2)^(2))))) + (((1.2104865966725139e7) * (Cos(((((x4)^(-1)) * ((x3)^(-1))) * ((x1)^(3))) * ((x0)^(-3))))) + (((-12.699745411522883) * (Sqrt((((x4)^(2)) * ((x3)^(-1))) * ((x1)^(3))))) + (((-0.4550684901287845) * (Log((x2)^(2)))) + ((-1.5899408939608198e-4) * (Sqrt(((((x0)^(3)) * ((x1)^(2))) * ((x4)^(1))) * ((x2)^(2))))))))))","[[-1.2104739844104202e7,-1153.6526328645853,1.2104865966725139e7,-12.699745411522883,-0.4550684901287845,-1.5899408939608198e-4]]","((-1.2104739844104202e7) + (((-1153.6526328645853) * (np.tanh((((x[:,0])**(1)) * ((x[:,3])**(-3))) * ((x[:,2])**(2))))) + (((1.2104865966725139e7) * (np.cos(((((x[:,4])**(-1)) * ((x[:,3])**(-1))) * ((x[:,1])**(3))) * ((x[:,0])**(-3))))) + (((-12.699745411522883) * (np.sqrt((((x[:,4])**(2)) * ((x[:,3])**(-1))) * ((x[:,1])**(3))))) + (((-0.4550684901287845) * (np.log((x[:,2])**(2)))) + ((-1.5899408939608198e-4) * (np.sqrt(((((x[:,0])**(3)) * ((x[:,1])**(2))) * ((x[:,4])**(1))) * ((x[:,2])**(2))))))))))"
"Id((124.64999842033856) + (((-0.12212427451830808) * (Sqrt((((x4)^(1)) * ((x2)^(2))) * ((x0)^(2))))) + (((0.2736157500995495) * (Sin((x2)^(-3)))) + (((9.698205003125249e-2) * (Id((x3)^(1)))) + (((-9.899409154186408) * (Tanh((((((x2)^(2)) * ((x0)^(2))) * ((x4)^(-2))) * ((x1)^(1))) * ((x3)^(-2))))) + ((8.194204288361064) * (Tanh((((((x3)^(3)) * ((x4)^(-3))) * ((x0)^(-2))) * ((x1)^(1))) * ((x2)^(3))))))))))","[[124.64999842033856,-0.12212427451830808,0.2736157500995495,9.698205003125249e-2,-9.899409154186408,8.194204288361064]]","((124.64999842033856) + (((-0.12212427451830808) * (np.sqrt((((x[:,4])**(1)) * ((x[:,2])**(2))) * ((x[:,0])**(2))))) + (((0.2736157500995495) * (np.sin((x[:,2])**(-3)))) + (((9.698205003125249e-2) * (((x[:,3])**(1)))) + (((-9.899409154186408) * (np.tanh((((((x[:,2])**(2)) * ((x[:,0])**(2))) * ((x[:,4])**(-2))) * ((x[:,1])**(1))) * ((x[:,3])**(-2))))) + ((8.194204288361064) * (np.tanh((((((x[:,3])**(3)) * ((x[:,4])**(-3))) * ((x[:,0])**(-2))) * ((x[:,1])**(1))) * ((x[:,2])**(3))))))))))"
"Id(((146.95645557418695) + (((-2002.3061675740682) * (Id(((((x2)^(1)) * ((x0)^(-1))) * ((x3)^(-3))) * ((x4)^(-2))))) + (((1.167167624165935) * (Log(((x0)^(-3)) * ((x2)^(-2))))) + (((-4821.360520772107) * (Sin((x4)^(2)))) + ((-4893042.926754773) * (Tanh(((x0)^(-3)) * ((x2)^(-1))))))))) / ((1.0) + ((-2.570237765551346e-2) * (Sin((((x0)^(-2)) * ((x1)^(2))) * ((x4)^(-2)))))))","[[146.95645557418695,-2002.3061675740682,1.167167624165935,-4821.360520772107,-4893042.926754773,-2.570237765551346e-2]]","(((146.95645557418695) + (((-2002.3061675740682) * ((((((x[:,2])**(1)) * ((x[:,0])**(-1))) * ((x[:,3])**(-3))) * ((x[:,4])**(-2))))) + (((1.167167624165935) * (np.log(((x[:,0])**(-3)) * ((x[:,2])**(-2))))) + (((-4821.360520772107) * (np.sin((x[:,4])**(2)))) + ((-4893042.926754773) * (np.tanh(((x[:,0])**(-3)) * ((x[:,2])**(-1))))))))) / ((1.0) + ((-2.570237765551346e-2) * (np.sin((((x[:,0])**(-2)) * ((x[:,1])**(2))) * ((x[:,4])**(-2)))))))"
"Id((177.4114360600458) + (((0.22022236560978348) * (Sin((x0)^(1)))) + (((-26.89070878480596) * (Sqrt(((x3)^(-2)) * ((x1)^(2))))) + (((2.321950368797756) * (Log(((x2)^(-2)) * ((x0)^(-3))))) + (((-0.4189566954835735) * (Log((x4)^(1)))) + (((-288.97573206866383) * (Sqrt((x0)^(-1)))) + ((-1.9724821286300127) * (Cos((((((x4)^(-2)) * ((x3)^(3))) * ((x1)^(1))) * ((x2)^(3))) * ((x0)^(-3)))))))))))","[[177.4114360600458,0.22022236560978348,-26.89070878480596,2.321950368797756,-0.4189566954835735,-288.97573206866383,-1.9724821286300127]]","((177.4114360600458) + (((0.22022236560978348) * (np.sin((x[:,0])**(1)))) + (((-26.89070878480596) * (np.sqrt(((x[:,3])**(-2)) * ((x[:,1])**(2))))) + (((2.321950368797756) * (np.log(((x[:,2])**(-2)) * ((x[:,0])**(-3))))) + (((-0.4189566954835735) * (np.log((x[:,4])**(1)))) + (((-288.97573206866383) * (np.sqrt((x[:,0])**(-1)))) + ((-1.9724821286300127) * (np.cos((((((x[:,4])**(-2)) * ((x[:,3])**(3))) * ((x[:,1])**(1))) * ((x[:,2])**(3))) * ((x[:,0])**(-3)))))))))))"
"Id((199.29033000327047) + (((2.275374417843293) * (Log(((x3)^(-1)) * ((x4)^(-1))))) + (((8.797724269523684) * (Log((x0)^(-1)))) + (((-2920.4131421128513) * (Sqrt(((x3)^(-1)) * ((x0)^(-1))))) + ((-5.438215111535349e-7) * (Id((((((x3)^(3)) * ((x0)^(1))) * ((x1)^(1))) * ((x2)^(2))) * ((x4)^(1)))))))))","[[199.29033000327047,2.275374417843293,8.797724269523684,-2920.4131421128513,-5.438215111535349e-7]]","((199.29033000327047) + (((2.275374417843293) * (np.log(((x[:,3])**(-1)) * ((x[:,4])**(-1))))) + (((8.797724269523684) * (np.log((x[:,0])**(-1)))) + (((-2920.4131421128513) * (np.sqrt(((x[:,3])**(-1)) * ((x[:,0])**(-1))))) + ((-5.438215111535349e-7) * (((((((x[:,3])**(3)) * ((x[:,0])**(1))) * ((x[:,1])**(1))) * ((x[:,2])**(2))) * ((x[:,4])**(1)))))))))"
"Id((136.83638504996446) + (((-2.1590117539634074e-7) * (Id(((x2)^(1)) * ((x0)^(2))))) + (((-0.8939916674003365) * (Log(((x4)^(2)) * ((x0)^(3))))) + (((-0.16078512817411905) * (Tanh((((((x0)^(3)) * ((x2)^(-2))) * ((x1)^(3))) * ((x3)^(-1))) * ((x4)^(3))))) + (((-1001639.7676957105) * (Sin(((x2)^(3)) * ((x4)^(2))))) + (((-1.2715993268007875e-2) * (Id(((x3)^(2)) * ((x2)^(3))))) + ((-8537125.745505007) * (Id((((x3)^(-1)) * ((x0)^(-3))) * ((x1)^(2)))))))))))","[[136.83638504996446,-2.1590117539634074e-7,-0.8939916674003365,-0.16078512817411905,-1001639.7676957105,-1.2715993268007875e-2,-8537125.745505007]]","((136.83638504996446) + (((-2.1590117539634074e-7) * ((((x[:,2])**(1)) * ((x[:,0])**(2))))) + (((-0.8939916674003365) * (np.log(((x[:,4])**(2)) * ((x[:,0])**(3))))) + (((-0.16078512817411905) * (np.tanh((((((x[:,0])**(3)) * ((x[:,2])**(-2))) * ((x[:,1])**(3))) * ((x[:,3])**(-1))) * ((x[:,4])**(3))))) + (((-1001639.7676957105) * (np.sin(((x[:,2])**(3)) * ((x[:,4])**(2))))) + (((-1.2715993268007875e-2) * ((((x[:,3])**(2)) * ((x[:,2])**(3))))) + ((-8537125.745505007) * (((((x[:,3])**(-1)) * ((x[:,0])**(-3))) * ((x[:,1])**(2)))))))))))"
"Id((105.55257614288742) + (((7.257636701747857e-7) * (Sqrt(((x4)^(-2)) * ((x0)^(2))))) + (((-0.9109614029609325) * (Log(((x4)^(3)) * ((x3)^(-2))))) + (((-1.7382298277044128e-3) * (Id((x0)^(1)))) + (((2.2019220110142985) * (Tanh(((x3)^(1)) * ((x1)^(3))))) + (((-0.34603887404190636) * (Sin(((((x1)^(1)) * ((x0)^(2))) * ((x4)^(-3))) * ((x2)^(-3))))) + ((4.773234356421326e-10) * (Tanh((((((x4)^(2)) * ((x0)^(-3))) * ((x2)^(-2))) * ((x3)^(-3))) * ((x1)^(1)))))))))))","[[105.55257614288742,7.257636701747857e-7,-0.9109614029609325,-1.7382298277044128e-3,2.2019220110142985,-0.34603887404190636,4.773234356421326e-10]]","((105.55257614288742) + (((7.257636701747857e-7) * (np.sqrt(((x[:,4])**(-2)) * ((x[:,0])**(2))))) + (((-0.9109614029609325) * (np.log(((x[:,4])**(3)) * ((x[:,3])**(-2))))) + (((-1.7382298277044128e-3) * (((x[:,0])**(1)))) + (((2.2019220110142985) * (np.tanh(((x[:,3])**(1)) * ((x[:,1])**(3))))) + (((-0.34603887404190636) * (np.sin(((((x[:,1])**(1)) * ((x[:,0])**(2))) * ((x[:,4])**(-3))) * ((x[:,2])**(-3))))) + ((4.773234356421326e-10) * (np.tanh((((((x[:,4])**(2)) * ((x[:,0])**(-3))) * ((x[:,2])**(-2))) * ((x[:,3])**(-3))) * ((x[:,1])**(1)))))))))))"
"Id((128.74513247613504) + (((-5.810252401394334e-2) * (Sqrt((((x2)^(1)) * ((x0)^(2))) * ((x4)^(1))))) + ((5.0550185648446266e-2) * (Sin((((x0)^(2)) * ((x3)^(3))) * ((x1)^(2)))))))","[[128.74513247613504,-5.810252401394334e-2,5.0550185648446266e-2]]","((128.74513247613504) + (((-5.810252401394334e-2) * (np.sqrt((((x[:,2])**(1)) * ((x[:,0])**(2))) * ((x[:,4])**(1))))) + ((5.0550185648446266e-2) * (np.sin((((x[:,0])**(2)) * ((x[:,3])**(3))) * ((x[:,1])**(2)))))))"
